Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Protocol 1,Protocol 2,Protocol 3,Protocol 4,Assay Name,Experimental Condition,Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Comment [Image File Path],Comment [Image File Type],Channels
NCAPH 2017-01-24 conc,cell0012_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0012_R0002/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0015_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0015_R0004/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0015_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0015_R0004/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0022_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0022_R0002/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0022_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0022_R0002/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0026_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0026_R0004/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0026_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0026_R0004/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0027_R0008.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0027_R0008/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0027_R0008.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0027_R0008/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0007_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0007_R0002/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0007_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0007_R0002/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0008_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0008_R0002/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0008_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0008_R0002/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0011_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0011_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0011_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0011_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0016_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0016_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0016_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0016_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0029_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0029_R0004/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0029_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys1/cell0029_R0004/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0009_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0009_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0009_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0009_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0017_R0003.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0017_R0003/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0017_R0003.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0017_R0003/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0021_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0021_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0021_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0021_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0022_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0022_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0022_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0022_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0026_R0003.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0026_R0003/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0026_R0003.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0026_R0003/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 raw,cell0027_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0027_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-25 conc,cell0027_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170125_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170125_NCAPHgfpc86_MitoSys2/cell0027_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 raw,cell0007_R0032.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0007_R0032/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 conc,cell0007_R0032.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0007_R0032/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 raw,cell0011_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0011_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 conc,cell0011_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0011_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 raw,cell0013_R0009.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0013_R0009/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 conc,cell0013_R0009.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0013_R0009/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 raw,cell0018_R0059.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0018_R0059/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 conc,cell0018_R0059.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0018_R0059/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 raw,cell0024_R0014.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0024_R0014/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 conc,cell0024_R0014.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0024_R0014/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 raw,cell0016_R0027.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0016_R0027/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPD3 2017-10-18 conc,cell0016_R0027.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,171018_NCAPD3gfpc16_MitoSys1,Genome-edited cell,ENSG00000151503,NCAPD3,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/171018_NCAPD3gfpc16_MitoSys1/cell0016_R0027/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
